full_id,station,detection_time,z,hpe_s,hpe_m,rmse,sensor_value,sensor_unit,n_basic,rx_detected,n_rx_detected,rx_used,n_rx_used,detection_longitude,detection_latitude,source_file,tag_id,units,uncalibrated_slope,uncalibrated_intercept,depth_uncalibrated,calibrated_slope,calibrated_intercept,depth_calibrated,water_elevation_navd88,fish_elevation_navd88_uncalibrated,fish_elevation_navd88_calibrated,bath_elevation_navd88,fish_height_uncalibrated,fish_height_calibrated
H170-1802-56319,NA,2021-06-03T00:13:36Z,-1,5.31213939616889,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.317767842473,43.4253342411888,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:13:39Z,-1,4.0270165217608,NA,937.493278172106,NA,NA,2,461398 461419 461414 461398 461419 461414,6,461398 461419 461414 461398 461419 461414,6,-86.3177708581291,43.4253353385565,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:13:45Z,-1,5.52293272466381,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177694131594,43.4253349977143,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:13:51Z,-1,5.64633686164046,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177707716423,43.4253349036974,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:13:54Z,-1,1.40694450204376,NA,0.0726498224798541,NA,NA,9,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177868512819,43.4253405921066,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,177.24147033691406,NA,NA
H170-1802-56319,NA,2021-06-03T00:13:57Z,-1,5.57389048068768,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177696245035,43.4253353405292,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:02Z,-1,5.30596632952074,NA,1154.58701236394,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177680447586,43.4253339662146,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:08Z,-1,5.32601238161353,NA,1216.36404509154,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.3177683289301,43.4253339041836,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:10Z,-1,5.24739946223173,NA,1200.92836306283,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177676502773,43.4253336944982,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:14:19Z,-1,1.36777768754758,NA,0.0995725636660227,NA,NA,8,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.317783416774,43.4253399267385,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:25Z,-1,5.54869515207633,NA,1154.59191298297,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.3177699054374,43.4253347612575,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:28Z,-1,5.55702809774509,NA,1200.93356526105,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.3177698311307,43.4253349340912,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:32Z,-1,5.34559548464596,NA,1185.49230409246,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.317768492867,43.4253339583203,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:14:42Z,-1,0.846341566486394,NA,1.27542224090491,NA,NA,9,461398 461419 461403 461396 461399 461397 461414 461401 461400 461402,10,461398 461419 461403 461396 461399 461397,6,-86.3177384618891,43.4253456416842,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.66400146484375,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:49Z,-1,5.45904394825788,NA,937.377572059631,NA,NA,1,461414 461398 461419 461414,4,461398 461419 461414,3,-86.3177691474783,43.4253345611946,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:55Z,-1,5.52029649372957,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177695553866,43.4253348176313,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:14:57Z,-1,31.412747538396,NA,1170.04207079713,NA,NA,1,461419 461414 461402 461419 461414,5,461419 461414 461402,3,-86.3178108495833,43.4253451931024,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.302,NA,NA,177.3574981689453,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:01Z,-1,5.50870098366553,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177693433863,43.4253349117965,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:03Z,-1,5.45679149100641,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177689351572,43.4253347572331,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:15:06Z,-1,0.663733175388679,NA,0.134803693302643,NA,NA,10,461398 461419 461403 461396 461399 461397 461414 461401 461400 461402 461421,11,461398 461419 461403 461396 461399 461397,6,-86.3177773502019,43.4253387786592,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:12Z,-1,5.55934683641022,NA,1139.16550448562,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.3177695568296,43.4253352503115,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:16Z,-1,5.33528893777819,NA,1274.43929895217,NA,NA,2,461419 461414 461402 461398 461419 461414,6,461419 461414 461402 461398 461419 461414,6,-86.3177705415012,43.4253343169797,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:18Z,-1,5.70577693388782,NA,998.254299163818,NA,NA,1,461398 461419 461414 461398,4,461398 461419 461414,3,-86.3177704367553,43.4253359236997,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:24Z,-1,5.46182299324451,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177691363239,43.425334603886,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:15:27Z,-1,1.38763391861651,NA,0.0582975273606498,NA,NA,8,461398 461419 461403 461396 461399 461414 461401 461402 461421,9,461398 461419 461403 461396 461399 461414,6,-86.3177844814552,43.42533964794,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:30Z,-1,5.52230987273929,NA,1139.16557984629,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177693392916,43.425335067416,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:37Z,-1,5.53683369132614,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177693672467,43.4253351993412,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:43Z,-1,5.55606217911136,NA,229.39048157561,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177700519543,43.4253346846963,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:49Z,-1,5.51112672009,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177691492421,43.4253351408759,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:15:51Z,-1,5.41641109760315,NA,1342.64186400287,NA,NA,1,461398 461419 461414 461419 461414 461421,6,461398 461419 461414,3,-86.3177687938694,43.4253344493985,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:15:58Z,-1,1.5106404212972,NA,0.0799262505071066,NA,NA,5,461398 461419 461403 461396 461399 461401 461400 461402 461421,9,461398 461419 461403 461396 461399 461401,6,-86.3177848134461,43.4253402908767,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:16:01Z,-1,4.8595821060864,NA,0.158385725795189,NA,NA,3,461398 461419 461399 461414,4,461398 461419 461399 461414,4,-86.3177708783323,43.4253333169656,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:16:08Z,-1,14.1509961636769,NA,1231.80967922613,NA,NA,1,461419 461414 461419 461399 461414,5,461419 461399 461414,3,-86.3177895403616,43.4253402062748,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,177.24147033691406,NA,NA
A180-1702-56319,NA,2021-06-03T00:16:17Z,-1,1.37879775910431,NA,0.0697769218982031,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177836402886,43.4253387644983,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-03T00:16:24Z,-1,5.32329048171924,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177683415211,43.4253338590628,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:16:28Z,-1,5.54494455161566,NA,1139.17055590238,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.3177696979591,43.4253349405969,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:16:35Z,-1,5.56447928543606,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177695601111,43.4253353030041,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:16:39Z,-1,1.40697186981136,NA,0.15652453603428,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177861862362,43.4253399510359,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:16:39Z,-1,5.63432766810109,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177706318087,43.4253349236697,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:16:44Z,-1,5.52317007229197,NA,1200.94268800536,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.317769573122,43.425334830118,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:16:57Z,-1,1.4104426642068,NA,0.117048873166061,NA,NA,9,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177877658801,43.4253408812343,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,177.24147033691406,NA,NA
H170-1802-56319,NA,2021-06-03T00:17:19Z,-1,14.1670895555718,NA,0,NA,NA,1,461419 461399 461414,3,461419 461399 461414,3,-86.31778959682,43.4253402717973,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,177.24147033691406,NA,NA
A180-1702-56319,NA,2021-06-03T00:17:24Z,-1,1.39197702304014,NA,0.100896374612168,NA,NA,8,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177857909875,43.4253406058544,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-03T00:17:49Z,-1,0.849669267997396,NA,1.28982873579096,NA,NA,9,461398 461419 461403 461396 461399 461397 461414 461401 461400 461402,10,461398 461419 461403 461396 461399 461397,6,-86.3177392464198,43.4253449478578,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.66400146484375,NA,NA
H170-1802-56319,NA,2021-06-03T00:17:50Z,-1,5.42149399943227,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177685680249,43.4253347382184,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:18:06Z,-1,1.38056098499486,NA,0.10785289869824,NA,NA,8,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177847293584,43.4253392176333,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-03T00:18:06Z,-1,5.37062750687328,NA,259.678518091368,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.3177677443931,43.4253349949926,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:18:25Z,-1,1.39168571565365,NA,0.15034382077534,NA,NA,9,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177859880782,43.4253401106464,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-03T00:18:44Z,-1,1.43839408172956,NA,0.223233795359349,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177895903546,43.4253404640133,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,177.24147033691406,NA,NA
A180-1702-56319,NA,2021-06-03T00:19:01Z,-1,1.38374556101047,NA,0.0805578475994532,NA,NA,8,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177848345073,43.4253399171048,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:19:06Z,-1,5.23196357639494,NA,1139.17530574659,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.3177671478454,43.4253340153489,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:19:08Z,-1,5.32168365080556,NA,1170.03264648116,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177677699885,43.4253344194682,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:19:24Z,-1,5.34350362117558,NA,1247.27461438313,NA,NA,1,461419 461414 461398 461419 461414,5,461398 461419 461414,3,-86.317767796939,43.4253346386251,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:19:27Z,-1,1.39868987954073,NA,0.103155924959074,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177861826217,43.4253401941658,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:19:45Z,-1,33.4039894737074,NA,1247.26013866078,NA,NA,1,461419 461414 461402 461419 461414,5,461419 461414 461402,3,-86.3178202389703,43.4253488708751,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,177.3249053955078,NA,NA
A180-1702-56319,NA,2021-06-03T00:19:53Z,-1,0.665156321913934,NA,0.265413426277223,NA,NA,10,461398 461419 461403 461396 461399 461397 461414 461401 461400 461402 461421,11,461398 461419 461403 461396 461399 461397,6,-86.3177741167085,43.4253393057382,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-03T00:20:05Z,-1,5.15913256967727,NA,1170.03234497126,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177666370988,43.4253336775031,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:20:12Z,-1,0.768217525458663,NA,1.06491354246595,NA,NA,12,461398 461419 461403 461396 461397 461400,6,461398 461419 461403 461396 461397 461400,6,-86.317755716442,43.4253496154191,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.52566528320312,NA,NA
H170-1802-56319,NA,2021-06-03T00:20:16Z,-1,5.30662623459214,NA,1247.2653408585,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177677512063,43.4253342671769,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:20:29Z,-1,0.828974841370752,NA,0.417340480368274,NA,NA,9,461398 461419 461403 461396 461399 461397 461414 461401 461400 461402 461421,11,461398 461419 461403 461396 461399 461397,6,-86.3177672287619,43.4253407110952,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,175.15150451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:20:38Z,-1,4.98789194035422,NA,805.492741311245,NA,NA,2,461414 461398 461419 461414 461402,5,461398 461419 461414 461402,4,-86.3177570304352,43.4253319939998,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.51292419433594,NA,NA
H170-1802-56319,NA,2021-06-03T00:20:40Z,-1,5.68601686686274,NA,1170.05669738378,NA,NA,1,461398 461419 461414 461419 461414,5,461398 461419 461414,3,-86.3177701679275,43.4253359926055,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:20:46Z,-1,5.33856610100561,NA,949.439883232117,NA,NA,1,461398 461419 461414 461414,4,461398 461419 461414,3,-86.3177681551218,43.4253342222501,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:20:55Z,-1,0.972244335983826,NA,0.0547364958095527,NA,NA,7,461398 461419 461403 461396 461414 461400,6,461398 461419 461403 461396 461414 461400,6,-86.3177838789663,43.4253405066357,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:21:12Z,-1,5.20224144865869,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177671799473,43.4253336417045,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:21:14Z,-1,5.28848616707991,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177675694698,43.4253342419335,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:21:18Z,-1,1.3762572178977,NA,0.110868741031365,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 302118 461421,11,461398 461419 461403 461396 461399 461414,6,-86.3177844354972,43.4253408635012,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-03T00:21:39Z,-1,1.96768776199636,NA,0.435692944044637,NA,NA,4,461419 461396 461397 461400,4,461419 461396 461397 461400,4,-86.3177414714698,43.4253711529379,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.96400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:21:40Z,-1,5.30165738630233,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.3177676926307,43.4253342686943,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:22:00Z,-1,1.39474736769939,NA,0.0947220641979709,NA,NA,8,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177857298334,43.4253397017305,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-03T00:22:21Z,-1,1.47444402276056,NA,0.412002527506122,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177928275425,43.4253410284704,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,177.24147033691406,NA,NA
H170-1802-56319,NA,2021-06-03T00:22:37Z,-1,4.76437160824351,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.317762247557,43.4253330212446,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:22:41Z,-1,5.29200417069575,NA,998.236536979675,NA,NA,1,461414 461398 461419 461414,4,461398 461419 461414,3,-86.3177678492429,43.4253340012365,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:22:44Z,-1,1.3934777711929,NA,0.104540633879312,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177858382278,43.4253401204251,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-03T00:23:08Z,-1,1.40931815976644,NA,0.13246535682724,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177873422973,43.425340952869,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,177.24147033691406,NA,NA
A180-1702-56319,NA,2021-06-03T00:23:24Z,-1,1.39764691450765,NA,0.0892530812374496,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177860068912,43.4253402319287,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-03T00:23:51Z,-1,0.830301239010763,NA,0.316336219977649,NA,NA,9,461398 461419 461403 461396 461399 461397 461414 461401 461400 461402,10,461398 461419 461403 461396 461399 461397,6,-86.3177743378211,43.4253402769547,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-03T00:24:19Z,-1,1.37124013377311,NA,0.115049172941165,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177840107891,43.4253406678716,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:24:23Z,-1,5.46454484413275,NA,0,NA,NA,1,461398 461419 461414,3,461398 461419 461414,3,-86.317769009278,43.4253347630732,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:24:26Z,-1,5.2256501961084,NA,1310.17900934334,NA,NA,2,461419 461414 461402 461398 461419 461414,6,461419 461414 461402 461398 461419 461414,6,-86.3177693279407,43.4253342308244,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-03T00:24:34Z,-1,1.38394294007322,NA,0.0592504947416819,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177836663125,43.4253399448768,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-03T00:24:38Z,-1,3.77748282946572,NA,0.0358895202048062,NA,NA,2,461398 461419 461414 461421,4,461398 461419 461414 461421,4,-86.3177686320526,43.4253335900677,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-03T00:24:50Z,-1,3.71484807506606,NA,0.0287103886581247,NA,NA,2,461398 461419 461414 461421,4,461398 461419 461414 461421,4,-86.3177681560586,43.4253331122998,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.303,NA,NA,174.21400451660156,NA,NA
